450604.57	4175826.42	2450.49	-58.78	45.15	0.16	1.28	-15.697	14.9347	8.9635	8.9294
450608.57	4175826.57	2450.5	-59.76	37.04	-0.2	1.41	-16.72	6.7595	8.9635	8.9294
450612.56	4175826.72	2450.51	-58.67	28.48	-0.47	1.44	-15.6683	-1.855	8.9635	8.9294
450616.56	4175826.88	2450.52	-55.81	20.73	-0.61	1.42	-12.8462	-9.6216	8.9635	8.9294
450620.56	4175827.03	2450.53	-51.69	14.86	-0.63	1.39	-8.7613	-15.5238	8.9635	8.9294
450624.54	4175827.17	2450.52	-47.03	11.68	-0.54	1.37	-4.2549	-18.7555	8.9635	8.9294
450628.52	4175827.29	2450.46	-42.5	11.67	-0.36	1.4	0.2103	-18.8572	8.9635	8.9294
450632.5	4175827.41	2450.4	-38.68	14.96	-0.1	1.48	3.9411	-15.6061	8.9635	8.9294
450636.47	4175827.52	2450.34	-36.12	21.26	0.21	1.6	6.3465	-9.3027	8.9635	8.9294
450640.45	4175827.64	2450.28	-35.29	29.82	0.56	1.74	7.1117	-0.7573	8.9635	8.9294
450644.42	4175827.76	2450.22	-36.45	39.51	0.92	1.85	5.8881	8.9256	8.9635	8.9294
450648.4	4175827.88	2450.16	-39.43	48.85	1.29	1.9	2.8307	18.2577	8.9635	8.9294
450652.37	4175827.99	2450.1	-43.57	56.21	1.67	1.84	-1.366	25.6319	8.9635	8.9294
450656.33	4175828.09	2450.08	-47.88	60.36	2.06	1.66	-5.7451	29.8871	8.9635	8.9294
450660.28	4175828.16	2450.14	-51.31	60.83	2.46	1.32	-9.1699	30.3449	8.9635	8.9294
450664.22	4175828.23	2450.21	-53.09	57.94	2.87	0.85	-11.0322	27.5797	8.9635	8.9294
450668.16	4175828.29	2450.27	-52.88	52.45	3.3	0.25	-10.9112	22.1601	8.9635	8.9294
450672.1	4175828.36	2450.33	-50.82	45.3	3.71	-0.42	-8.921	15.0979	8.9635	8.9294
450676.04	4175828.42	2450.39	-47.36	37.44	4.1	-1.13	-5.4975	7.3157	8.9635	8.9294
450679.98	4175828.49	2450.46	-43.02	29.78	4.44	-1.81	-1.2237	-0.2449	8.9635	8.9294
450683.92	4175828.56	2450.52	-38.32	23.13	4.7	-2.43	3.4489	-6.781	8.9635	8.9294
450687.86	4175828.62	2450.59	-33.73	18.13	4.85	-2.92	8.0507	-11.6739	8.9635	8.9294
450691.77	4175828.68	2450.67	-29.68	15.31	4.86	-3.27	12.1134	-14.3762	8.9635	8.9294
450695.69	4175828.75	2450.75	-26.51	14.94	4.72	-3.45	15.2776	-14.6009	8.9635	8.9294
450699.6	4175828.81	2450.82	-24.6	16.98	4.39	-3.46	17.2178	-12.4138	8.9635	8.9294
450703.52	4175828.87	2450.9	-24.25	21.06	3.89	-3.33	17.6074	-8.1349	8.9635	8.9294
450707.43	4175828.93	2450.98	-25.63	26.52	3.21	-3.07	16.2606	-2.5448	8.9635	8.9294
450711.35	4175829	2451.06	-28.63	32.47	2.39	-2.74	13.3031	3.5859	8.9635	8.9294
450715.26	4175829.06	2451.14	-32.93	37.85	1.45	-2.39	9.0261	9.1084	8.9635	8.9294
450719.16	4175829.09	2451.2	-38.05	41.72	0.44	-2.05	3.9529	13.1564	8.9635	8.9294
450723.04	4175829.07	2451.23	-43.44	43.47	-0.6	-1.77	-1.3709	15.1003	8.9635	8.9294
450726.92	4175829.05	2451.26	-48.52	42.82	-1.61	-1.58	-6.3767	14.6529	8.9635	8.9294
450730.8	4175829.02	2451.29	-52.84	39.75	-2.55	-1.49	-10.6446	11.7633	8.9635	8.9294
450734.68	4175829	2451.33	-56.04	34.59	-3.37	-1.51	-13.7639	6.7874	8.9635	8.9294
450738.56	4175828.98	2451.36	-57.93	28	-4.06	-1.62	-15.5865	0.3886	8.9635	8.9294
450742.44	4175828.96	2451.39	-58.45	20.93	-4.59	-1.79	-15.983	-6.5981	8.9635	8.9294
450746.32	4175828.93	2451.42	-57.7	14.38	-4.95	-1.99	-15.1354	-12.9279	8.9635	8.9294
450750.2	4175828.91	2451.44	-55.91	9.29	-5.16	-2.19	-13.2279	-17.7952	8.9635	8.9294
450754.07	4175828.87	2451.45	-53.34	6.43	-5.23	-2.36	-10.5243	-20.4198	8.9635	8.9294
450757.94	4175828.84	2451.45	-50.28	6.28	-5.2	-2.47	-7.3308	-20.376	8.9635	8.9294
450761.8	4175828.8	2451.45	-47.14	8.9	-5.09	-2.53	-4.0319	-17.5477	8.9635	8.9294
450765.67	4175828.77	2451.46	-44.47	13.99	-4.92	-2.54	-1.209	-12.2109	8.9635	8.9294
450769.54	4175828.73	2451.46	-42.82	20.93	-4.71	-2.52	0.6165	-5.0794	8.9635	8.9294
450773.41	4175828.7	2451.46	-42.52	28.73	-4.49	-2.52	1.0352	2.9407	8.9635	8.9294
450777.27	4175828.66	2451.47	-43.64	36.21	-4.25	-2.55	0.0688	10.6296	8.9635	8.9294
450781.14	4175828.65	2451.47	-46	42.25	-3.98	-2.65	-2.1381	16.9295	8.9635	8.9294
450785.02	4175828.67	2451.47	-49.21	46.12	-3.69	-2.84	-5.2779	20.9926	8.9635	8.9294
450788.9	4175828.69	2451.47	-52.67	47.52	-3.36	-3.12	-8.6068	22.587	8.9635	8.9294
450792.77	4175828.71	2451.47	-55.77	46.54	-2.97	-3.5	-11.5963	21.83	8.9635	8.9294
450796.65	4175828.73	2451.48	-58.01	43.58	-2.53	-3.96	-13.7216	19.017	8.9635	8.9294
450800.52	4175828.75	2451.48	-59.07	39.29	-2.02	-4.46	-14.6442	14.9094	8.9635	8.9294
450804.4	4175828.77	2451.48	-58.79	34.32	-1.44	-4.98	-14.2759	10.1115	8.9635	8.9294
450808.28	4175828.79	2451.48	-57.15	29.15	-0.81	-5.46	-12.466	5.1511	8.9635	8.9294
450812.15	4175828.79	2451.47	-54.3	24.19	-0.15	-5.87	-9.5702	0.3371	8.9635	8.9294
450816	4175828.76	2451.43	-50.48	19.87	0.52	-6.18	-5.6502	-3.8287	8.9635	8.9294
450819.85	4175828.74	2451.39	-46.08	16.61	1.17	-6.36	-1.168	-6.9571	8.9635	8.9294
450823.7	4175828.71	2451.36	-41.64	14.69	1.74	-6.39	3.3041	-8.7405	8.9635	8.9294
450827.56	4175828.68	2451.32	-37.8	14.2	2.22	-6.29	7.1867	-9.1339	8.9635	8.9294
450831.41	4175828.65	2451.29	-35.14	15.03	2.56	-6.05	9.8501	-8.1767	8.9635	8.9294
450835.26	4175828.63	2451.25	-34.03	16.86	2.74	-5.71	10.9876	-6.2402	8.9635	8.9294
450839.11	4175828.6	2451.21	-34.55	19.19	2.77	-5.29	10.4545	-3.8375	8.9635	8.9294
450842.96	4175828.57	2451.17	-36.57	21.48	2.64	-4.82	8.4231	-1.4962	8.9635	8.9294
450846.8	4175828.53	2451.11	-39.65	23.36	2.36	-4.32	5.2937	0.4387	8.9635	8.9294
450850.64	4175828.5	2451.05	-43.21	24.63	1.96	-3.8	1.7043	1.7569	8.9635	8.9294
450854.48	4175828.47	2451	-46.79	25.26	1.45	-3.27	-1.9485	2.4531	8.9635	8.9294
450858.32	4175828.43	2450.94	-50.12	25.31	0.87	-2.73	-5.3786	2.5393	8.9635	8.9294
450862.15	4175828.4	2450.88	-53.11	24.94	0.24	-2.18	-8.4771	2.1894	8.9635	8.9294
450865.99	4175828.37	2450.82	-55.6	24.31	-0.41	-1.6	-11.0936	1.6105	8.9635	8.9294
450869.83	4175828.33	2450.77	-57.36	23.61	-1.07	-0.98	-12.9654	0.9279	8.9635	8.9294
450873.66	4175828.29	2450.71	-58.18	23.15	-1.72	-0.33	-13.9652	0.5131	8.9635	8.9294
450877.49	4175828.25	2450.67	-57.94	23.39	-2.35	0.38	-13.847	0.7675	8.9635	8.9294
450881.31	4175828.2	2450.63	-56.65	24.69	-2.95	1.13	-12.7463	2.0197	8.9635	8.9294
450885.13	4175828.15	2450.58	-54.61	27.11	-3.51	1.9	-10.966	4.4881	8.9635	8.9294
450888.96	4175828.1	2450.54	-52.3	30.41	-4.01	2.67	-8.8933	7.8545	8.9635	8.9294
450892.78	4175828.06	2450.5	-50.26	34.15	-4.45	3.41	-7.0508	11.5801	8.9635	8.9294
450896.6	4175828.01	2450.45	-48.78	37.8	-4.81	4.09	-5.8026	15.1804	8.9635	8.9294
450900.42	4175827.96	2450.41	-47.97	40.82	-5.06	4.68	-5.2761	18.2085	8.9635	8.9294
450904.24	4175827.92	2450.39	-47.78	42.85	-5.2	5.14	-5.3516	20.2153	8.9635	8.9294
450908.05	4175827.87	2450.44	-48.09	43.79	-5.21	5.48	-5.974	21.1784	8.9635	8.9294
450911.86	4175827.83	2450.48	-48.66	43.72	-5.09	5.67	-6.8392	21.0646	8.9635	8.9294
450915.67	4175827.79	2450.52	-49.15	42.86	-4.84	5.71	-7.6081	20.1668	8.9635	8.9294
450919.48	4175827.75	2450.56	-49.28	41.45	-4.47	5.63	-8.0264	18.7779	8.9635	8.9294
450923.29	4175827.7	2450.6	-48.83	39.81	-4	5.45	-7.8912	17.1398	8.9635	8.9294
450927.09	4175827.66	2450.64	-47.66	38.15	-3.45	5.18	-7.0294	15.4766	8.9635	8.9294
450930.9	4175827.62	2450.68	-45.74	36.5	-2.84	4.87	-5.4832	13.5769	8.9635	8.9294
450934.71	4175827.57	2450.76	-43.15	34.87	-2.23	4.55	-3.2336	12.1902	8.9635	8.9294
450938.52	4175827.51	2450.91	-40.13	33.44	-1.66	4.24	-0.5705	10.8424	8.9635	8.9294
450942.32	4175827.45	2451.07	-37.06	32.49	-1.15	3.97	2.1875	10.0151	8.9635	8.9294
450946.13	4175827.38	2451.22	-34.55	32.24	-0.73	3.74	4.362	9.9347	8.9635	8.9294
450949.93	4175827.32	2451.37	-33.25	32.68	-0.43	3.58	5.2958	10.5401	8.9635	8.9294
450953.74	4175827.26	2451.52	-33.64	33.52	-0.23	3.46	4.5612	11.5216	8.9635	8.9294
450957.54	4175827.2	2451.67	-35.72	34.24	-0.12	3.39	2.1676	12.3686	8.9635	8.9294
450961.35	4175827.14	2451.82	-39.05	34.3	-0.06	3.35	-1.4619	12.5785	8.9635	8.9294
450965.15	4175827.09	2451.97	-42.89	33.41	0.01	3.33	-5.6262	11.8725	8.9635	8.9294
450968.95	4175827.06	2452.1	-46.42	31.59	0.13	3.35	-9.4802	10.1775	8.9635	8.9294
450972.75	4175827.02	2452.23	-48.89	29.07	0.36	3.38	-12.2538	7.8118	8.9635	8.9294
450976.55	4175826.99	2452.36	-49.77	26.06	0.73	3.46	-13.4418	5.0332	8.9635	8.9294
450980.35	4175826.96	2452.5	-48.78	22.84	1.26	3.57	-12.7039	1.6397	8.9635	8.9294
450984.15	4175826.93	2452.63	-45.8	19.75	1.96	3.73	-10.013	-1.3611	8.9635	8.9294
450987.95	4175826.89	2452.76	-40.88	17.23	2.79	3.94	-5.3828	-3.678	8.9635	8.9294
450991.75	4175826.86	2452.89	-34.38	15.68	3.73	4.21	0.8326	-5.0439	8.9635	8.9294
450995.54	4175826.82	2453.06	-27	15.38	4.69	4.53	7.9541	-5.1941	8.9635	8.9294
450999.33	4175826.77	2453.28	-19.64	16.37	5.62	4.87	15.0652	-4.0188	8.9635	8.9294
451003.11	4175826.72	2453.51	-13.12	18.4	6.44	5.22	21.3474	-1.8726	8.9635	8.9294
451006.9	4175826.66	2453.73	-8.05	21.03	7.09	5.52	26.204	0.9284	8.9635	8.9294
451010.68	4175826.61	2453.95	-4.86	23.9	7.5	5.75	29.1687	4.0035	8.9635	8.9294
451014.47	4175826.56	2454.18	-3.82	26.72	7.66	5.86	30.0205	6.9902	8.9635	8.9294
451018.25	4175826.51	2454.4	-5.05	29.31	7.54	5.82	28.6357	9.7701	8.9635	8.9294
451022.04	4175826.45	2454.63	-8.46	31.39	7.17	5.59	25.0962	12.042	8.9635	8.9294
451025.82	4175826.41	2454.88	-13.68	32.65	6.57	5.16	19.7202	13.263	8.9635	8.9294
451029.59	4175826.37	2455.19	-19.92	32.8	5.81	4.52	13.3318	13.6545	8.9635	8.9294
451033.37	4175826.33	2455.51	-26.17	31.68	4.93	3.69	6.9731	12.7142	8.9635	8.9294
451037.14	4175826.29	2455.82	-31.5	29.34	4	2.69	1.5327	10.564	8.9635	8.9294
451040.92	4175826.25	2456.14	-35.38	25.99	3.07	1.58	-2.4793	7.3966	8.9635	8.9294
451044.69	4175826.21	2456.45	-37.61	21.91	2.19	0.4	-4.7769	3.5126	8.9635	8.9294
451048.46	4175826.17	2456.76	-38.28	17.26	1.39	-0.79	-5.5448	-0.9315	8.9635	8.9294
451052.24	4175826.13	2457.08	-37.59	12.18	0.69	-1.92	-4.9313	-5.8608	8.9635	8.9294
451056.01	4175826.09	2457.39	-35.87	6.93	0.09	-2.96	-3.2918	-10.8988	8.9635	8.9294
451059.77	4175826.07	2457.69	-33.52	1.99	-0.42	-3.84	-0.9914	-15.7031	8.9635	8.9294
451063.54	4175826.04	2457.99	-31.01	-2.05	-0.85	-4.54	1.5145	-19.5499	8.9635	8.9294
451067.3	4175826.02	2458.29	-28.83	-4.68	-1.21	-5.04	3.6705	-21.9972	8.9635	8.9294
451071.07	4175825.99	2458.59	-27.33	-5.53	-1.52	-5.35	5.1765	-22.8753	8.9635	8.9294
451074.83	4175825.97	2458.89	-26.69	-4.49	-1.79	-5.47	5.8708	-21.7353	8.9635	8.9294
451078.6	4175825.94	2459.19	-26.92	-1.78	-2.01	-5.44	5.6682	-18.9106	8.9635	8.9294
451082.36	4175825.92	2459.49	-27.94	1.96	-2.17	-5.3	4.6795	-15.0624	8.9635	8.9294
451086.12	4175825.89	2459.78	-29.62	5.9	-2.28	-5.09	3.0393	-11.0177	8.9635	8.9294
451089.87	4175825.85	2460.06	-31.67	9.28	-2.31	-4.85	1.0108	-7.4917	8.9635	8.9294
451093.63	4175825.81	2460.34	-33.65	11.45	-2.25	-4.61	-0.9149	-5.2241	8.9635	8.9294
451097.38	4175825.77	2460.62	-35.12	11.99	-2.09	-4.39	-2.3232	-4.5893	8.9635	8.9294
451101.13	4175825.73	2460.9	-35.78	10.81	-1.83	-4.19	-2.9333	-5.7365	8.9635	8.9294
451104.88	4175825.69	2461.19	-35.37	8.18	-1.48	-4.03	-2.4394	-8.2804	8.9635	8.9294
451108.63	4175825.65	2461.47	-33.69	4.66	-1.05	-3.87	-0.6907	-11.7093	8.9635	8.9294
451112.38	4175825.62	2461.75	-30.7	1.02	-0.58	-3.71	2.3913	-15.247	8.9635	8.9294
451116.13	4175825.59	2462.04	-26.64	-1.86	-0.1	-3.53	6.5382	-18.0753	8.9635	8.9294
451119.89	4175825.57	2462.34	-21.97	-3.18	0.34	-3.32	11.3183	-19.3533	8.9635	8.9294
451123.65	4175825.56	2462.64	-17.43	-2.51	0.72	-3.08	15.9761	-18.618	8.9635	8.9294
451127.4	4175825.55	2462.94	-13.91	0.05	0.98	-2.82	19.5525	-16.0896	8.9635	8.9294
451131.16	4175825.54	2463.24	-12.18	3.92	1.11	-2.56	21.429	-12.21	8.9635	8.9294
451134.91	4175825.52	2463.54	-12.65	8.23	1.1	-2.33	21.0971	-7.9064	8.9635	8.9294
451138.67	4175825.51	2463.84	-15.16	12.06	0.96	-2.15	18.7264	-4.0953	8.9635	8.9294
451142.42	4175825.5	2464.15	-19.12	14.73	0.72	-2.04	14.9189	-1.4537	8.9635	8.9294
451146.18	4175825.5	2464.45	-23.74	15.98	0.4	-2.01	10.4546	-0.1999	8.9635	8.9294
451149.95	4175825.51	2464.75	-28.23	15.98	0.05	-2.07	6.1205	-0.2032	8.9635	8.9294
451153.71	4175825.53	2465.05	-31.96	15.04	-0.29	-2.18	2.555	-1.1596	8.9635	8.9294
451157.48	4175825.54	2465.35	-34.63	13.49	-0.59	-2.34	0.0689	-2.7465	8.9635	8.9294
451161.24	4175825.56	2465.66	-36.2	11.57	-0.81	-2.52	-1.3377	-4.7104	8.9635	8.9294
451165.01	4175825.57	2465.96	-36.75	9.45	-0.93	-2.67	-1.7267	-6.8612	8.9635	8.9294
451168.78	4175825.59	2466.26	-36.36	7.22	-0.94	-2.78	-1.168	-9.142	8.9635	8.9294
451172.54	4175825.6	2466.56	-35.16	4.96	-0.85	-2.82	0.1919	-11.4678	8.9635	8.9294
451176.32	4175825.62	2466.85	-33.37	2.85	-0.66	-2.77	2.1787	-13.6682	8.9635	8.9294
451180.1	4175825.66	2467.09	-31.27	1.26	-0.38	-2.61	4.442	-15.3247	8.9635	8.9294
451183.89	4175825.69	2467.33	-29.19	0.59	-0.05	-2.35	6.7089	-16.0493	8.9635	8.9294
451187.68	4175825.73	2467.57	-27.55	1.1	0.32	-2	8.5525	-15.6121	8.9635	8.9294
451191.46	4175825.76	2467.82	-26.77	2.9	0.69	-1.59	9.5045	-13.8912	8.9635	8.9294
451195.25	4175825.8	2468.06	-27.07	5.81	1.06	-1.15	9.393	-11.0764	8.9635	8.9294
451199.03	4175825.83	2468.3	-28.41	9.3	1.42	-0.73	8.2214	-7.6854	8.9635	8.9294
451202.82	4175825.87	2468.54	-30.51	12.67	1.78	-0.36	6.3168	-4.4477	8.9635	8.9294
451206.61	4175825.91	2468.77	-32.91	15.25	2.14	-0.07	4.0793	-1.9608	8.9635	8.9294
451210.41	4175825.97	2468.96	-35.01	16.59	2.52	0.1	2.2075	-0.7413	8.9635	8.9294
451214.21	4175826.02	2469.15	-36.16	16.58	2.94	0.16	1.2576	-0.8759	8.9635	8.9294
451218.01	4175826.08	2469.34	-35.96	15.35	3.39	0.11	1.6706	-2.2205	8.9635	8.9294
451221.81	4175826.13	2469.53	-34.31	13.28	3.9	-0.05	3.5109	-4.4109	8.9635	8.9294
451225.61	4175826.19	2469.72	-31.44	10.91	4.44	-0.29	6.5873	-6.9322	8.9635	8.9294
451229.41	4175826.25	2469.92	-27.75	8.8	5	-0.6	10.4679	-9.2112	8.9635	8.9294
451233.21	4175826.3	2470.11	-23.88	7.37	5.55	-0.95	14.5396	-10.8137	8.9635	8.9294
451237.02	4175826.37	2470.3	-20.52	6.85	6.07	-1.32	18.1283	-11.5003	8.9635	8.9294
451240.84	4175826.46	2470.49	-18.24	7.23	6.51	-1.68	20.6156	-11.278	8.9635	8.9294
451244.65	4175826.55	2470.68	-17.38	8.23	6.84	-2.03	21.6569	-10.3997	8.9635	8.9294
451248.47	4175826.64	2470.87	-18.03	9.41	7.02	-2.34	21.2009	-9.395	8.9635	8.9294
451252.28	4175826.73	2471.06	-20.01	10.36	7.03	-2.63	19.4315	-8.6404	8.9635	8.9294
451256.1	4175826.82	2471.25	-22.91	10.88	6.85	-2.89	16.7381	-8.3008	8.9635	8.9294
451259.92	4175826.91	2471.44	-26.26	10.97	6.47	-3.13	13.5855	-8.3953	8.9635	8.9294
451263.73	4175827	2471.63	-29.81	10.77	5.92	-3.33	10.219	-8.7808	8.9635	8.9294
451267.56	4175827.11	2471.79	-33.53	10.41	5.22	-3.52	6.7284	-9.3185	8.9635	8.9294
451271.4	4175827.25	2471.91	-37.46	9.91	4.41	-3.68	3.0253	-9.9688	8.9635	8.9294
451275.24	4175827.39	2472.03	-41.52	9.15	3.54	-3.82	-0.865	-10.9518	8.9635	8.9294
451279.08	4175827.53	2472.14	-45.52	7.94	2.67	-3.93	-4.6912	-12.3565	8.9635	8.9294
451282.92	4175827.66	2472.26	-49.19	6.25	1.84	-3.99	-8.1914	-14.2671	8.9635	8.9294
451286.76	4175827.8	2472.38	-52.18	4.26	1.11	-3.98	-10.992	-16.2305	8.9635	8.9294
451290.61	4175827.94	2472.5	-54.12	2.32	0.51	-3.9	-12.7493	-18.4377	8.9635	8.9294
451294.45	4175828.08	2472.61	-54.79	0.89	0.06	-3.7	-13.2706	-20.1191	8.9635	8.9294
451298.28	4175828.19	2472.66	-54.25	0.45	-0.24	-3.39	-12.577	-20.8293	8.9635	8.9294
451302.1	4175828.24	2472.57	-52.76	1.47	-0.4	-2.95	-10.8924	-20.0769	8.9635	8.9294
451305.92	4175828.29	2472.49	-50.67	4.13	-0.44	-2.4	-8.625	-17.6809	8.9635	8.9294
451309.74	4175828.34	2472.4	-48.42	8.25	-0.39	-1.74	-6.1698	-13.8303	8.9635	8.9294
451313.57	4175828.39	2472.32	-46.46	13.33	-0.29	-1.01	-4.0598	-8.8234	8.9635	8.9294
451317.39	4175828.44	2472.23	-45.03	18.74	-0.15	-0.24	-2.4571	-3.5662	8.9635	8.9294
451321.21	4175828.49	2472.15	-44.11	23.81	-0.01	0.53	-1.3662	1.321	8.9635	8.9294
451325.03	4175828.54	2472.06	-43.6	27.91	0.14	1.26	-0.7135	5.2719	8.9635	8.9294
451328.85	4175828.57	2471.96	-43.41	30.58	0.27	1.93	-0.3963	7.7471	8.9635	8.9294
451332.67	4175828.56	2471.82	-43.48	31.66	0.38	2.51	-0.2734	8.6717	8.9635	8.9294
451336.49	4175828.56	2471.69	-43.7	31.27	0.47	3	-0.3581	8.1567	8.9635	8.9294
451340.31	4175828.56	2471.55	-44.03	29.71	0.54	3.4	-0.5304	6.463	8.9635	8.9294
451344.12	4175828.55	2471.41	-44.5	27.48	0.59	3.7	-0.8797	4.095	8.9635	8.9294
451347.94	4175828.55	2471.27	-45.18	25.14	0.61	3.94	-1.4868	1.6158	8.9635	8.9294
451351.76	4175828.55	2471.14	-46.1	23.2	0.62	4.13	-2.3115	-0.4305	8.9635	8.9294
451355.58	4175828.54	2471	-47.23	21.98	0.62	4.28	-3.312	-1.7594	8.9635	8.9294
451359.4	4175828.53	2470.86	-48.5	21.71	0.61	4.43	-4.464	-2.1414	8.9635	8.9294
451363.22	4175828.5	2470.7	-49.74	22.56	0.59	4.58	-5.6014	-1.4152	8.9635	8.9294
451367.04	4175828.48	2470.55	-50.79	24.54	0.56	4.74	-6.5503	0.4171	8.9635	8.9294
451370.86	4175828.45	2470.39	-51.58	27.46	0.53	4.9	-7.2224	3.2463	8.9635	8.9294
451374.68	4175828.43	2470.24	-52.17	30.96	0.51	5.04	-7.6853	6.7081	8.9635	8.9294
451378.5	4175828.4	2470.08	-52.68	34.66	0.49	5.14	-8.1359	10.3493	8.9635	8.9294
451382.32	4175828.37	2469.93	-53.15	38.13	0.48	5.18	-8.5298	13.7733	8.9635	8.9294
451386.14	4175828.35	2469.77	-53.58	40.88	0.52	5.13	-8.9402	16.4603	8.9635	8.9294
451389.96	4175828.29	2469.63	-53.95	42.51	0.59	4.98	-9.2488	18.0932	8.9635	8.9294
451393.78	4175828.17	2469.52	-54.25	42.83	0.73	4.73	-9.4737	18.4361	8.9635	8.9294
451397.6	4175828.05	2469.41	-54.39	41.88	0.93	4.37	-9.5541	17.4753	8.9635	8.9294
451401.41	4175827.93	2469.3	-54.29	39.81	1.2	3.92	-9.4908	15.4196	8.9635	8.9294
451405.23	4175827.81	2469.19	-53.99	36.88	1.53	3.41	-9.177	12.5138	8.9635	8.9294
451409.05	4175827.69	2469.07	-53.5	33.45	1.91	2.86	-8.6477	9.1233	8.9635	8.9294
451412.87	4175827.57	2468.96	-52.82	29.92	2.33	2.3	-7.9874	5.6734	8.9635	8.9294
451416.68	4175827.45	2468.85	-51.9	26.69	2.75	1.76	-7.0875	2.5038	8.9635	8.9294
451420.5	4175827.3	2468.76	-50.8	24.18	3.15	1.27	-5.9999	0.07	8.9635	8.9294
451424.32	4175827.12	2468.69	-49.66	22.75	3.5	0.85	-4.8641	-1.3317	8.9635	8.9294
451428.14	4175826.94	2468.62	-48.67	22.58	3.75	0.51	-3.9134	-1.3964	8.9635	8.9294
451431.96	4175826.75	2468.55	-48.01	23.57	3.88	0.25	-3.3088	-0.2965	8.9635	8.9294
451435.78	4175826.57	2468.48	-47.85	25.42	3.87	0.04	-3.2669	1.6441	8.9635	8.9294
451439.6	4175826.39	2468.41	-48.25	27.89	3.72	-0.13	-3.7277	4.2355	8.9635	8.9294
451443.41	4175826.2	2468.34	-49.19	30.73	3.43	-0.29	-4.6734	7.2128	8.9635	8.9294
451447.23	4175826.02	2468.27	-50.72	33.6	3.03	-0.47	-6.1957	10.2148	8.9635	8.9294
451451.06	4175825.84	2468.23	-52.91	36.1	2.56	-0.69	-8.5204	12.6814	8.9635	8.9294
451454.91	4175825.68	2468.23	-55.7	37.82	2.05	-0.96	-11.4346	14.5277	8.9635	8.9294
451458.76	4175825.52	2468.23	-58.77	38.4	1.55	-1.29	-14.5084	15.279	8.9635	8.9294
451462.61	4175825.36	2468.23	-61.57	37.61	1.11	-1.67	-17.3838	14.6732	8.9635	8.9294
451466.46	4175825.2	2468.24	-63.5	35.45	0.75	-2.09	-19.3966	12.6929	8.9635	8.9294
451470.31	4175825.04	2468.24	-63.97	32.17	0.52	-2.5	-19.9606	9.5951	8.9635	8.9294
451474.16	4175824.88	2468.24	-62.47	28.23	0.42	-2.89	-18.5735	5.7891	8.9635	8.9294
451478.01	4175824.72	2468.24	-58.78	24.15	0.44	-3.19	-14.9803	1.9163	8.9635	8.9294
451481.87	4175824.58	2468.25	-53.09	20.53	0.55	-3.37	-9.3034	-1.4919	8.9635	8.9294
451485.76	4175824.45	2468.29	-46.06	17.92	0.73	-3.39	-2.3799	-3.902	8.9635	8.9294
451489.64	4175824.33	2468.33	-38.62	16.69	0.91	-3.23	5.0179	-4.9033	8.9635	8.9294
451493.52	4175824.21	2468.37	-31.82	16.86	1.06	-2.89	11.7319	-4.5453	8.9635	8.9294
451497.4	4175824.09	2468.41	-26.69	18.21	1.14	-2.38	16.824	-2.9835	8.9635	8.9294
451501.28	4175823.96	2468.45	-23.96	20.35	1.12	-1.74	19.5012	-0.6313	8.9635	8.9294
451505.16	4175823.84	2468.49	-23.95	22.76	1.01	-1	19.4436	1.9596	8.9635	8.9294
451509.04	4175823.72	2468.52	-26.42	24.89	0.81	-0.2	17.0193	4.3135	8.9635	8.9294
451512.92	4175823.59	2468.57	-30.66	26.34	0.56	0.6	12.6489	5.9419	8.9635	8.9294
451516.81	4175823.46	2468.63	-35.53	26.98	0.29	1.37	7.7392	6.7712	8.9635	8.9294
451520.7	4175823.33	2468.7	-39.81	27	0.05	2.06	3.3945	6.958	8.9635	8.9294
451524.6	4175823.2	2468.76	-42.54	26.74	-0.13	2.65	0.6575	6.8679	8.9635	8.9294
451528.49	4175823.07	2468.82	-43.32	26.62	-0.21	3.11	-0.2083	6.9015	8.9635	8.9294
451532.38	4175822.94	2468.88	-42.25	26.98	-0.17	3.44	0.8276	7.2681	8.9635	8.9294
451536.27	4175822.81	2468.95	-39.74	27.92	0	3.63	3.3007	8.4495	8.9635	8.9294
451540.17	4175822.67	2469.01	-36.36	29.21	0.28	3.67	6.6673	9.8784	8.9635	8.9294
451544.07	4175822.56	2469.08	-32.72	30.53	0.67	3.58	10.3027	11.3242	8.9635	8.9294
451547.98	4175822.48	2469.18	-29.38	31.61	1.13	3.36	13.5934	12.547	8.9635	8.9294
451551.89	4175822.4	2469.28	-26.78	32.34	1.64	3.04	16.1698	13.3926	8.9635	8.9294
451555.81	4175822.32	2469.38	-25.33	32.63	2.16	2.63	17.6143	13.8026	8.9635	8.9294
451559.72	4175822.24	2469.48	-25.26	32.38	2.66	2.13	17.6601	13.6671	8.9635	8.9294
451563.64	4175822.15	2469.58	-26.64	31.49	3.12	1.57	16.2968	12.9058	8.9635	8.9294
451567.55	4175822.07	2469.68	-29.26	29.87	3.52	0.96	13.6286	11.3819	8.9635	8.9294
451571.46	4175821.99	2469.78	-32.73	27.46	3.87	0.3	10.1489	9.0509	8.9635	8.9294
451575.39	4175821.94	2469.89	-36.6	24.26	4.16	-0.36	6.3137	5.8393	8.9635	8.9294
451579.33	4175821.95	2470.03	-40.3	20.44	4.4	-0.99	2.6402	2.087	8.9635	8.9294
451583.28	4175821.95	2470.18	-43.3	16.28	4.6	-1.58	-0.3361	-2.0057	8.9635	8.9294
